DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1941-04-12 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1941-04-12,FW AC Target Plant Merignac,Bordeaux,25,24.0,20.0,83.33333333333334,4.0,16.666666666666664
1942-09-23 01:51:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3397_output_1942-09-23,Aircraft Factory,Wismar,13,24.0,8.0,33.33333333333333,16.0,66.66666666666666
1942-09-13 02:11:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3279_output_1942-09-13,,,24,23.0,16.0,69.56521739130434,7.0,30.434782608695656
1941-02-04 08:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1941-02-04,FW AC Target Plant Merignac,Bordeaux,28,17.0,14.0,82.35294117647058,3.0,17.647058823529413
1941-12-27 09:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1941-12-27,FW AC Target Plant Merignac,Bordeaux,46,15.77,13.65,86.5567533291059,2.12,13.443246670894105
1941-07-01 02:07:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3311_output_1941-07-01,G W A GA C FACTORY,GOTHARSTADT,42,15.46,14.5,93.79042690815005,0.96,6.209573091849935
1941-09-24 01:45:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3375_output_1941-09-24,A C FAC FLUGZEUGWERKE,ROSTOCK,24,15.056,5.0,33.209351753453774,10.056,66.79064824654623
1941-12-09 02:11:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3278_output_1941-12-09,,,8,13.24,12.0,90.6344410876133,1.24,9.365558912386707
1941-07-13 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3277_output_1941-07-13,Focke Wulfe Factory,Bremen,12,11.375,9.375,82.41758241758241,2.0,17.582417582417584
1941-04-10 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1941-04-10,FW AC Target Plant Merignac,Bordeaux,9,11.0,9.0,81.81818181818183,2.0,18.181818181818183
