DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,TOTAL TONS
1944-09-08 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3267_output_1944-09-08,AC Engine Plants,Berlin,4,3.0
1944-09-26 18:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3265_output_1944-09-26,A C Factories Tory,Berlin,1,2.48
1941-06-18 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3360_output_1941-06-18,FAC SEAPLANE,NORDENHAM,3,2.1
1943-10-15 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3190_output_1943-10-15,FECKER A C FACTORY,AMSTERDAM,3,2.0
1941-07-21 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3277_output_1941-07-21,Focke Wulfe Factory,Bremen,1,2.0
1941-06-27 17:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3278_output_1941-06-27,,,2,2.0
1941-03-14 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3406_output_1941-03-14,AIRDROME WESER,LEMWERDER,1,2.0
1941-12-26 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1941-12-26,FW AC Target Plant Merignac,Bordeaux,3,2.0
1942-10-06 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3191_output_1942-10-06,STORK BROS DIESEL ENG WK,HENGELO,2,2.0
1941-09-19 01:53:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3375_output_1941-09-19,A C FAC FLUGZEUGWERKE,ROSTOCK,10,2.0
1944-09-11 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3265_output_1944-09-11,A C Factories Tory,Berlin,2,2.0
1943-09-01 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3220_output_1943-09-01,F MAC ENG WORKS,TURIN,2,2.0
1944-10-07 09:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3267_output_1944-10-07,AC Engine Plants,Berlin,2,1.9
1941-06-25 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3277_output_1941-06-25,Focke Wulfe Factory,Bremen,3,1.9
1944-08-27 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3262_output_1944-08-27,Messerschmitt,Augsburg,3,1.875
1944-09-04 18:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3265_output_1944-09-04,A C Factories Tory,Berlin,3,1.6
1944-11-06 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3267_output_1944-11-06,AC Engine Plants,Berlin,4,1.15
1943-11-08 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3387_output_1943-11-08,Hirth Motor,Stuttgart,2,1.0
1942-08-25 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3407_output_1942-08-25,GAF FAC,Rangsdorf Nr Berlin Bucher,1,1.0
1943-09-28 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3190_output_1943-09-28,FECKER A C FACTORY,AMSTERDAM,1,1.0
1941-06-29 19:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3278_output_1941-06-29,,,1,1.0
1944-09-23 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3265_output_1944-09-23,A C Factories Tory,Berlin,1,1.0
1943-11-10 18:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3190_output_1943-11-10,FECKER A C FACTORY,AMSTERDAM,2,1.0
1942-06-16 14:34:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3215_output_1942-06-16,BREDA A W,MILAN,2,1.0
1943-08-15 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3220_output_1943-08-15,F MAC ENG WORKS,TURIN,12,1.0
1944-08-28 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3265_output_1944-08-28,A C Factories Tory,Berlin,3,1.0
1944-04-30 01:59:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3227_output_1944-04-30,FW AC Target Plant Merignac,Bordeaux,5,1.0
1944-08-15 13:20:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3272_output_1944-08-15,JUNKERS A C PLANT,BERNBURG,2,1.0
1942-08-29 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3407_output_1942-08-29,GAF FAC,Rangsdorf Nr Berlin Bucher,1,1.0
1944-09-11 06:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3267_output_1944-09-11,AC Engine Plants,Berlin,1,0.9
1943-08-18 08:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3215_output_1943-08-18,BREDA A W,MILAN,1,0.75
1944-09-26 09:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3267_output_1944-09-26,AC Engine Plants,Berlin,1,0.6
1944-10-28 09:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3267_output_1944-10-28,AC Engine Plants,Berlin,2,0.6
1943-11-08 15:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3190_output_1943-11-08,FECKER A C FACTORY,AMSTERDAM,1,0.6
1941-06-19 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3360_output_1941-06-19,FAC SEAPLANE,NORDENHAM,1,0.5
1941-03-15 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3406_output_1941-03-15,AIRDROME WESER,LEMWERDER,2,0.3
1941-10-14 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3236_output_1941-10-14,Aircraft Factory,Meulan Les Mureaux,1,0.25
1943-11-14 14:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3276_output_1943-11-14,A C Factory,Bremen,16,0.25
1943-11-01 14:30:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3190_output_1943-11-01,FECKER A C FACTORY,AMSTERDAM,1,0.15
1941-09-04 00:00:00,BOX_3_BOOK_7_AIRCRAFTPRODUCTION_IMG_3406_output_1941-09-04,AIRDROME WESER,LEMWERDER,1,0.125
