DATETIME,mission_id,target_name,target_location,NUMBER OF AIRCRAFT BOMBING,total_area_tons,HIGH EXPLOSIVE BOMBS TONS,he_percentage,INCENDIARY BOMBS TONS,inc_percentage
1944-07-11 10:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0492_output_1944-07-11,Concordia Vega,Ploesti,298,133.9,75.9,56.68409260642271,58.0,43.3159073935773
1944-07-10 10:12:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0492_output_1944-07-10,Concordia Vega,Ploesti,100,133.0,75.0,56.390977443609025,58.0,43.609022556390975
1944-06-26 10:33:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0513_output_1944-06-26,OIL STORAGE,PORTO MARGHERA,71,133.0,84.0,63.1578947368421,49.0,36.84210526315789
1945-01-01 14:16:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0410_output_1945-01-01,OIL REFINERY,MOOSBIERBAUM,120,123.55,123.5,99.95953055443141,0.05,0.04046944556859572
1944-08-10 15:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0546_output_1944-08-10,OIL DUMP,ROUEN,111,119.0,99.0,83.19327731092437,20.0,16.80672268907563
1944-11-26 12:39:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0673_output_1944-11-26,Syn Oil Refinery,Misburg,41,115.046,114.5,99.52540722841297,0.546,0.47459277158701735
1943-08-01 09:06:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0768_output_1943-08-01,Benzin AG,Gelsenkirchen,57,114.0,0.0,0.0,114.0,100.0
1944-11-21 12:06:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0785_output_1944-11-21,RHENANIA OSSAG OIL,HAMBURG,200,113.962,113.5,99.59460170934172,0.46199999999999997,0.4053982906582896
1945-03-25 10:39:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0606_output_1945-03-25,OIL STORAGE DEPOT,EHMEN,112,112.25,112.0,99.77728285077951,0.25,0.22271714922048996
1944-09-25 10:52:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0633_output_1944-09-25,Oppau Oil Refinery,Ludwigshafen,53,112.0,92.0,82.14285714285714,20.0,17.857142857142858
1945-01-01 13:24:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0395_output_1945-01-01,LOBAU STORAGE OIL TARGET,,92,111.0,111.0,100.0,0.0,0.0
1945-02-16 14:27:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0703_output_1945-02-16,OIL REF,SALZBERGEN,33,108.4,108.0,99.6309963099631,0.4,0.36900369003690037
1944-08-08 15:38:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0546_output_1944-08-08,OIL DUMP,ROUEN,35,102.75,88.0,85.64476885644768,14.75,14.355231143552311
1944-09-21 13:58:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0633_output_1944-09-21,Oppau Oil Refinery,Ludwigshafen,35,100.0,52.0,52.0,48.0,48.0
1944-08-09 15:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0546_output_1944-08-09,OIL DUMP,ROUEN,40,98.75,81.25,82.27848101265823,17.5,17.72151898734177
1944-06-21 10:39:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0700_output_1944-06-21,OIL,RUHLAND SCHWARZHEIDE,51,96.0,86.0,89.58333333333334,10.0,10.416666666666668
1944-09-11 09:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0700_output_1944-09-11,OIL,RUHLAND SCHWARZHEIDE,33,95.2,82.0,86.1344537815126,13.2,13.865546218487394
1944-11-27 12:12:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0661_output_1944-11-27,LEUNA SYN OIL,MERSEBURG,38,89.344,88.0,98.49570200573066,1.344,1.504297994269341
1944-04-04 00:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0554_output_1944-04-04,OIL STORAGE,TOULON,46,86.9,86.9,100.0,0.0,0.0
1945-04-01 12:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0795_output_1945-04-01,HAFEN OIL STORAGE,HAMBURG,61,85.0,75.0,88.23529411764706,10.0,11.76470588235294
1944-06-03 07:35:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0609_output_1944-06-03,Emmerich Oil Refineries,Emmerich,24,80.25,80.25,100.0,0.0,0.0
1944-07-16 10:42:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0408_output_1944-07-16,WINTERHAFEN OIL STORAGE DEPOT,,27,80.0,0.0,0.0,80.0,100.0
1944-05-19 09:57:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0513_output_1944-05-19,OIL STORAGE,PORTO MARGHERA,26,78.05,78.0,99.93593850096093,0.05,0.06406149903907753
1945-03-09 18:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0805_output_1945-03-09,BENZOL PLANT,HULS,24,74.0,72.0,97.2972972972973,2.0,2.7027027027027026
1945-01-29 14:30:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0628_output_1945-01-29,BENZOL PLANT,KAISERSTUHL,22,71.05,71.0,99.92962702322309,0.05,0.07037297677691767
1944-06-23 09:58:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0495_output_1944-06-23,Romano Americana,Ploesti,85,70.0,48.0,68.57142857142857,22.0,31.428571428571427
1943-11-05 13:48:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0758_output_1943-11-05,HS A G SYN OIL,GELSENKIRCHEN,32,65.0,0.0,0.0,65.0,100.0
1944-05-20 06:00:00,BOX_1_BOOK_2_OILREFINERIES_IMG_0700_output_1944-05-20,OIL,RUHLAND SCHWARZHEIDE,26,59.6,51.6,86.57718120805369,8.0,13.422818791946309
