target_location,target_name,BOOK,TOTAL_TONS,INCENDIARY_PERCENT,TARGET_SCORE,TONNAGE_SCORE,INCENDIARY_SCORE,AREA_BOMBING_SCORE,AREA_BOMBING_SCORE_NORMALIZED,CATEGORY
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,33.0,100.0,0,6.722019781363873,10.0,5.0,5.2,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,832.25,19.73565635325924,0,9.912545549193128,4.127113019732267,4.2,4.3,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,54.0,0.0,0,7.474058650008676,0.0,2.2,2.3,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,31.0,0.0,0,6.610966510498004,0.0,2.0,2.1,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,43.0,4.651162790697675,0,7.167794551448898,3.075633315234687,3.1,3.2,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,256.0,0.0,0,9.449245184799585,0.0,2.8,2.9,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,94.0,0.0,0,8.430504945340969,0.0,2.5,2.6,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,73.0,0.0,0,8.0149227832726,0.0,2.4,2.5,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,181.75,9.21595598349381,0,9.183931979871597,3.393826788389564,3.8,3.9,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,TRANSPORTATION
KOBLENZ,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_3,39.0,0.0,0,7.033663022731217,0.0,2.1,2.2,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,1.24,19.35483870967742,0,1.8655214298108624,4.100567745164039,1.8,1.9,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,3.12,3.846153846153846,0,3.995314940135346,3.0195193619477383,2.1,2.2,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,2.12,5.660377358490566,0,3.0628145063335066,3.1459816256447395,1.9,2.0,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,1.27,9.448818897637794,0,1.9463820926600728,3.4100587306246193,1.6,1.6,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,2.12,5.660377358490566,0,3.0628145063335066,3.1459816256447395,1.9,2.0,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,0.8999999999999999,0.0,0,0.7889987853548499,0.0,0.2,0.2,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,3.24,7.4074074074074066,0,4.023078257851813,3.2677601017974074,2.2,2.3,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,380.0,0.0,0,9.65139684192261,0.0,2.9,3.0,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,21.0,0.0,0,6.031580773902482,0.0,1.8,1.9,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,33.0,0.0,0,6.722019781363873,0.0,2.0,2.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,35.0,0.0,0,6.818670831164324,0.0,2.0,2.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,33.75,0.0,0,6.7683498178032275,0.0,2.0,2.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,19.0,0.0,0,5.927815373937185,0.0,1.8,1.9,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,86.0,0.0,0,8.312163803574528,0.0,2.5,2.6,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,27.0,0.0,0,6.333159812597605,0.0,1.9,2.0,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,30.0,0.0,0,6.531667534270346,0.0,2.0,2.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,30.0,0.0,0,6.531667534270346,0.0,2.0,2.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,233.0,0.0,0,9.378795766094049,0.0,2.8,2.9,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,33.0,0.0,0,6.722019781363873,0.0,2.0,2.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,30.0,16.666666666666664,0,6.531667534270346,3.9131860254065463,3.1,3.2,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,256.156,28.324926997610827,0,9.450633350685408,4.725836717118292,4.3,4.4,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,427.524,9.244861107212694,0,9.711261495748742,3.3958416489362797,3.9,4.0,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,194.0,1.0309278350515465,0,9.237029325004338,0.8672661264380142,3.0,3.1,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,23.0,0.0,0,6.121464515009544,0.0,1.8,1.9,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,16.0,0.0,0,5.778240499739718,0.0,1.7,1.8,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,70.0,0.0,0,7.923824397015443,0.0,2.4,2.5,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,541.0,3.696857670979667,0,9.80392156862745,3.0091125227984032,3.8,3.9,TRANSPORTATION
KOBLENZ,MOSEL,BOOK_11_TRANSPORTATION__PART_3,50.0,60.0,0,7.340968245705362,7.0918453967865664,4.3,4.4,TRANSPORTATION
KOESFELD,TOWN AREA,BOOK_6_INDUSTRIAL__PART_5,1.55,0.0,1,2.12007634912372,0.0,4.6,4.7,INDUSTRIAL
KOLA,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_1,54.0,100.0,1,7.474058650008676,10.0,9.2,9.5,INDUSTRIAL
KOLBNITZ,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,72.0,0.0,0,7.98160680201284,0.0,2.4,2.5,TRANSPORTATION
KOLIN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,198.0,0.0,0,9.253166753427037,0.0,2.8,2.9,TRANSPORTATION
KOLIN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,90.0,0.0,0,8.372201978136388,0.0,2.5,2.6,TRANSPORTATION
KOLLEDA,AIRDROME,BOOK_10_AIRFIELDS__PART_2,58.0,0.0,0,7.584938400138816,0.0,2.3,2.4,AIRFIELDS
KOLLEDA,AIRDROME,BOOK_10_AIRFIELDS__PART_2,133.6,26.197604790419167,0,8.899184452542078,4.577549595876074,4.0,4.1,AIRFIELDS
KOLLEDA,AIRDROME,BOOK_10_AIRFIELDS__PART_2,101.0,54.45544554455446,0,8.560298455665452,6.719620024532469,4.6,4.7,AIRFIELDS
KOLLEDA,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,40.0,0.0,0,7.079125455491932,0.0,2.1,2.2,TRANSPORTATION
KOLLEDA TOWN AREA,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_3,14.0,14.285714285714285,1,5.659378795766095,3.7472193593356247,6.8,7.0,INDUSTRIAL
KOLLSHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_3,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9,INDUSTRIAL
KOLLSHEN,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_3,114.5,0.0,1,8.75238591011626,0.0,6.6,6.8,INDUSTRIAL
KOLN,RAILWAY,BOOK_11_TRANSPORTATION__PART_3,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2,TRANSPORTATION
KOLN,RAILWAY,BOOK_11_TRANSPORTATION__PART_3,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,TRANSPORTATION
KOLN,RAILWAY,BOOK_11_TRANSPORTATION__PART_3,1.3,0.0,0,1.961825438139858,0.0,0.6,0.6,TRANSPORTATION
KOLN,RAILWAY,BOOK_11_TRANSPORTATION__PART_3,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2,TRANSPORTATION
KOLN,RAILWAY,BOOK_11_TRANSPORTATION__PART_3,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,TRANSPORTATION
KOLN,RAILWAY,BOOK_11_TRANSPORTATION__PART_3,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,TRANSPORTATION
KOLN,SEARCHLIGHTS,BOOK_15_TACTICAL,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2,TACTICAL
KOLN,SEARCHLIGHTS,BOOK_15_TACTICAL,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,TACTICAL
KOMARN,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,56.0,0.0,0,7.526982474405691,0.0,2.3,2.4,TRANSPORTATION
KOMAROM,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,202.0,0.0,0,9.273642200242929,0.0,2.8,2.9,TRANSPORTATION
KOMAROM,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,194.0,0.0,0,9.237029325004338,0.0,2.8,2.9,TRANSPORTATION
KOMAROM,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,20.0,0.0,0,5.975360055526635,0.0,1.8,1.9,TRANSPORTATION
KOMOTAU,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,50.0,0.0,0,7.340968245705362,0.0,2.2,2.3,TRANSPORTATION
KOMOTAU,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,49.5,0.0,0,7.31858407079646,0.0,2.2,2.3,TRANSPORTATION
KONIGSBERG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_3,303.805,50.62622405819523,1,9.543293423564116,6.4229721480158215,8.8,9.1,INDUSTRIAL
KONIGSBERG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_3,409.0,64.54767726161369,1,9.68558042686101,7.308787179303497,9.1,9.4,INDUSTRIAL
KONIGSBERG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_3,298.0,49.664429530201346,1,9.530279368384525,6.348462406181591,8.8,9.1,INDUSTRIAL
KONIGSBERG,TOWN AREA,BOOK_6_INDUSTRIAL__PART_3,85.0,100.0,1,8.296720458094741,10.0,9.5,9.8,INDUSTRIAL
KONIGSBORN,TOWN ARE,BOOK_6_INDUSTRIAL__PART_3,95.0,0.0,1,8.4412632309561,0.0,6.5,6.7,INDUSTRIAL
KONIGSBORN,TOWN ARE,BOOK_6_INDUSTRIAL__PART_3,20.9,0.0,1,6.011972930765227,0.0,5.8,6.0,INDUSTRIAL
KONIGSFELD,COMMUNICATION,BOOK_11_TRANSPORTATION__PART_3,0.55,0.0,0,0.3977095262883914,0.0,0.1,0.1,TRANSPORTATION
KONIGSFELD,COMMUNICATION,BOOK_11_TRANSPORTATION__PART_3,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,TRANSPORTATION
KONIGSFELD,COMMUNICATION,BOOK_11_TRANSPORTATION__PART_3,0.55,0.0,0,0.3977095262883914,0.0,0.1,0.1,TRANSPORTATION
KONIGSFELD,COMMUNICATION,BOOK_11_TRANSPORTATION__PART_3,0.55,0.0,0,0.3977095262883914,0.0,0.1,0.1,TRANSPORTATION
KONIGSHOVEN,ROAD AND RLWY J JUNCTION,BOOK_11_TRANSPORTATION__PART_4,3.3,60.60606060606061,0,4.045288912024986,7.120756830168588,3.3,3.4,TRANSPORTATION
KONIGSHOVEN,ROAD AND RLWY J JUNCTION,BOOK_11_TRANSPORTATION__PART_4,1.25,0.0,0,1.918098212736422,0.0,0.6,0.6,TRANSPORTATION
KONIGSHOVEN,ROAD AND RLWY J JUNCTION,BOOK_11_TRANSPORTATION__PART_4,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6,TRANSPORTATION
KONIGSWUSTER,KUSTEN CANAL,BOOK_11_TRANSPORTATION__PART_4,1.36,26.470588235294112,0,1.9946208571924344,4.596578179816223,2.0,2.1,TRANSPORTATION
KONIGSWUSTER,VIADUCT,BOOK_11_TRANSPORTATION__PART_4,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2,TRANSPORTATION
KONIGSWUSTER,VIADUCT,BOOK_11_TRANSPORTATION__PART_4,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,TRANSPORTATION
KONIGSWUSTER,VIADUCT,BOOK_11_TRANSPORTATION__PART_4,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,TRANSPORTATION
KONNERN,COMMUNICATION,BOOK_11_TRANSPORTATION__PART_3,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4,TRANSPORTATION
KONNERN CITY AREA,Unidentified Target,BOOK_6_INDUSTRIAL__PART_3,2.4,0.0,1,3.2375498872115216,0.0,5.0,5.2,INDUSTRIAL
KOOLAZ,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,60.0,0.0,1,7.646191219850772,0.0,6.3,6.5,INDUSTRIAL
KOOLAZ,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,60.0,0.0,1,7.646191219850772,0.0,6.3,6.5,INDUSTRIAL
KOPENICK,TOWN,BOOK_6_INDUSTRIAL__PART_5,4.04,5.9405940594059405,1,4.387298282144717,3.165514410928633,6.3,6.5,INDUSTRIAL
KOPENICK,TOWN,BOOK_6_INDUSTRIAL__PART_5,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9,INDUSTRIAL
KOPRIVNICA,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,TRANSPORTATION
KORNAU CITY AREA,Unidentified Target,BOOK_6_INDUSTRIAL__PART_3,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3,INDUSTRIAL
KORNAU CITY AREA,Unidentified Target,BOOK_6_INDUSTRIAL__PART_3,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3,INDUSTRIAL
KORNAU CITY AREA,Unidentified Target,BOOK_6_INDUSTRIAL__PART_3,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3,INDUSTRIAL
KORNEUBURG,OIL STORAGE,BOOK_2_OILREFINERIES,113.0,0.0,0,8.73815720978657,0.0,2.6,2.7,OILREFINERIES
KORNEUBURG,OIL STORAGE,BOOK_2_OILREFINERIES,67.25,0.0,0,7.847995835502343,0.0,2.4,2.5,OILREFINERIES
KORNEUBURG,OIL STORAGE,BOOK_2_OILREFINERIES,251.0,0.0,0,9.434842963734166,0.0,2.8,2.9,OILREFINERIES
KORNEUBURG,OIL STORAGE,BOOK_2_OILREFINERIES,72.0,0.0,0,7.98160680201284,0.0,2.4,2.5,OILREFINERIES
KOSZEG,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,TRANSPORTATION
KOTHEN,AERODROME,BOOK_10_AIRFIELDS__PART_2,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6,AIRFIELDS
KOTHEN,AERODROME,BOOK_10_AIRFIELDS__PART_2,2.24,10.714285714285712,0,3.1360402568106887,3.4982693602292425,2.0,2.1,AIRFIELDS
KOTHEN,ENG WORKSGTE AERO,BOOK_7_AIRCRAFTPRODUCTION,5.0,0.0,0,4.5779975707097,0.0,1.4,1.4,AIRCRAFTPRODUCTION
KOTHEN,ENG WORKSGTE AERO,BOOK_7_AIRCRAFTPRODUCTION,7.0,0.0,0,4.993232691306611,0.0,1.5,1.5,AIRCRAFTPRODUCTION
KOTHEN,ENG WORKSGTE AERO,BOOK_7_AIRCRAFTPRODUCTION,5.0,0.0,0,4.5779975707097,0.0,1.4,1.4,AIRCRAFTPRODUCTION
KOTHEN,ENG WORKSGTE AERO,BOOK_7_AIRCRAFTPRODUCTION,100.0,0.0,0,8.52628839146278,0.0,2.6,2.7,AIRCRAFTPRODUCTION
KOTHEN,ENG WORKSGTE AERO,BOOK_7_AIRCRAFTPRODUCTION,168.0,0.0,0,9.116258892937706,0.0,2.7,2.8,AIRCRAFTPRODUCTION
KOTHEN,JUNKERS AERO ENGINE,BOOK_7_AIRCRAFTPRODUCTION,165.0,0.0,0,9.098733298629186,0.0,2.7,2.8,AIRCRAFTPRODUCTION
KOTHEN,JUNKERS AERO ENGINE,BOOK_7_AIRCRAFTPRODUCTION,1286.15,27.67173346810247,0,9.974665972583724,4.68030520911382,4.4,4.5,AIRCRAFTPRODUCTION
KOTORIBA,BRIDGE,BOOK_11_TRANSPORTATION__PART_1,13.0,0.0,0,5.60975186534791,0.0,1.7,1.8,TRANSPORTATION
KOVAGOORS,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,6.0,0.0,1,4.813291688356759,0.0,5.4,5.6,INDUSTRIAL
KOVAGOORS,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,2.5,0.0,1,3.2903001908728093,0.0,5.0,5.2,INDUSTRIAL
KOVAGOORS,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3,INDUSTRIAL
KRA GUJEVAC,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_1,23.0,0.0,1,6.121464515009544,0.0,5.8,6.0,INDUSTRIAL
KRA GUJEVAC,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_1,23.0,0.0,1,6.121464515009544,0.0,5.8,6.0,INDUSTRIAL
KRAIBURG,AMMO FACTORY,BOOK_3_EXPLOSIVES,66.0,0.0,0,7.809994794377928,0.0,2.3,2.4,EXPLOSIVES
KRAIBURG,AMMO FACTORY,BOOK_3_EXPLOSIVES,118.0,0.0,0,8.783619642547285,0.0,2.6,2.7,EXPLOSIVES
KRAIBURG,AMMO FACTORY,BOOK_3_EXPLOSIVES,85.5,0.0,0,8.304702411938226,0.0,2.5,2.6,EXPLOSIVES
KRAIBURG,AMMO FACTORY,BOOK_3_EXPLOSIVES,66.0,0.0,0,7.809994794377928,0.0,2.3,2.4,EXPLOSIVES
KRAIBURG,AMMO FACTORY,BOOK_3_EXPLOSIVES,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2,EXPLOSIVES
KRAIBURG,AMMO FACTORY,BOOK_3_EXPLOSIVES,67.0,0.0,0,7.838278674301579,0.0,2.4,2.5,EXPLOSIVES
KRALJEVO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,70.0,0.0,0,7.923824397015443,0.0,2.4,2.5,TRANSPORTATION
KRALJEVO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,69.0,0.0,0,7.8936317889987855,0.0,2.4,2.5,TRANSPORTATION
KRALJEVO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,TRANSPORTATION
KRALJEVO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,TRANSPORTATION
KRALJEVO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,67.0,0.0,0,7.838278674301579,0.0,2.4,2.5,TRANSPORTATION
KRALJEVO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4,TRANSPORTATION
KRALJEVO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,151.0,0.0,0,9.018913760194344,0.0,2.7,2.8,TRANSPORTATION
KRALJEVO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,72.0,0.0,0,7.98160680201284,0.0,2.4,2.5,TRANSPORTATION
KRALJEVO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,72.0,0.0,0,7.98160680201284,0.0,2.4,2.5,TRANSPORTATION
KRALUPY,OIL REFINERY,BOOK_2_OILREFINERIES,43.0,0.0,0,7.167794551448898,0.0,2.2,2.3,OILREFINERIES
KRALUPY,OIL REFINERY,BOOK_2_OILREFINERIES,43.0,0.0,0,7.167794551448898,0.0,2.2,2.3,OILREFINERIES
KRALUPY,OIL REFINERY,BOOK_2_OILREFINERIES,317.5,0.0,0,9.56637168141593,0.0,2.9,3.0,OILREFINERIES
KRALUPY,OIL REFINERY,BOOK_2_OILREFINERIES,33.5,0.0,0,6.764358840881486,0.0,2.0,2.1,OILREFINERIES
KRALUPY,OIL REFINERY,BOOK_2_OILREFINERIES,40.2,0.0,0,7.098039215686275,0.0,2.1,2.2,OILREFINERIES
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,8.0,0.0,0,5.11677945514489,0.0,1.5,1.5,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,7.0,0.0,0,4.993232691306611,0.0,1.5,1.5,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,8.0,0.0,0,5.11677945514489,0.0,1.5,1.5,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,41.0,0.0,0,7.113309040430331,0.0,2.1,2.2,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4,MILITARYINDUSTRY
KREFELD VERDINGEN,STEEL ROLLING MILLS DEUT,BOOK_1_MILITARYINDUSTRY,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4,MILITARYINDUSTRY
KREMS,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_1,266.25,0.0,0,9.472149921915667,0.0,2.8,2.9,TRANSPORTATION
KREMS,RR CARS,BOOK_11_TRANSPORTATION__PART_1,10.0,0.0,0,5.347388512927295,0.0,1.6,1.6,TRANSPORTATION
KREMS,UNIDENTIFIED,BOOK_6_INDUSTRIAL__PART_1,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3,INDUSTRIAL
KRIEGLACH,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,157.0,0.0,0,9.055700156168662,0.0,2.7,2.8,TRANSPORTATION
KRISTIANSAND,AIRDROME,BOOK_10_AIRFIELDS__PART_2,5.0,20.0,0,4.5779975707097,4.145539357905837,2.6,2.7,AIRFIELDS
KRISTIANSAND,AIRDROME,BOOK_10_AIRFIELDS__PART_2,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,AIRFIELDS
KRISTIANSAND,AIRDROME,BOOK_10_AIRFIELDS__PART_2,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8,AIRFIELDS
KRISTIANSAND,AIRDROME,BOOK_10_AIRFIELDS__PART_2,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1,AIRFIELDS
