target_location,target_name,BOOK,TOTAL_TONS,INCENDIARY_PERCENT,TARGET_SCORE,TONNAGE_SCORE,INCENDIARY_SCORE,AREA_BOMBING_SCORE,AREA_BOMBING_SCORE_NORMALIZED
VIENNA,WNAC ENGINE PLANT,BOOK_7_AIRCRAFTPRODUCTION,138.26,55.33053667004195,0,8.934235641159118,6.787412897067833,4.7,4.8
VIENNA,WNAC ENGINE PLANT,BOOK_7_AIRCRAFTPRODUCTION,128.89,52.370238187601835,0,8.86656255422523,6.558080051788553,4.6,4.7
VIENNA,WNAC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,52.5,0.0,0,7.426861009890682,0.0,2.2,2.3
VIENNA,WNAC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,82.0,0.0,0,8.23008849557522,0.0,2.5,2.6
VIENNA,WNAC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,11.0,0.0,0,5.44039562727746,0.0,1.6,1.6
VIENNA,WNAC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,46.0,100.0,0,7.2422349470761755,10.0,5.2,5.4
VIENNA,WNAC FACTORY,BOOK_7_AIRCRAFTPRODUCTION,50.0,0.0,0,7.340968245705362,0.0,2.2,2.3
VIENNA INDUSTRIAL AREA,City Area,BOOK_6_INDUSTRIAL__PART_1,4.0,100.0,1,4.268783619642547,10.0,8.3,8.6
VIENNA INDUSTRIAL AREA,City Area,BOOK_6_INDUSTRIAL__PART_1,81.0,0.0,1,8.209439528023598,0.0,6.5,6.7
VIENNA INDUSTRIAL AREA,City Area,BOOK_6_INDUSTRIAL__PART_1,306.0,0.0,1,9.550234252993233,0.0,6.9,7.1
VIENNA INDUSTRIAL AREA,City Area,BOOK_6_INDUSTRIAL__PART_1,52.0,0.0,1,7.411070622939441,0.0,6.2,6.4
VIENNA INDUSTRIAL AREA,City Area,BOOK_6_INDUSTRIAL__PART_1,119.0,0.0,1,8.792469200069409,0.0,6.6,6.8
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,55.0,0.0,0,7.504077737289606,0.0,2.3,2.4
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,51.0,0.0,0,7.380704494187055,0.0,2.2,2.3
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,28.0,0.0,0,6.395800798195385,0.0,1.9,2.0
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,7.75,0.0,0,5.068887732083985,0.0,1.5,1.5
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,55.0,0.0,0,7.504077737289606,0.0,2.3,2.4
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,92.0,0.0,0,8.401700503210133,0.0,2.5,2.6
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,27.0,0.0,0,6.333159812597605,0.0,1.9,2.0
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,35.0,0.0,0,6.818670831164324,0.0,2.0,2.1
VIENNA VOSENDORF,Oil Refinery,BOOK_2_OILREFINERIES,70.0,0.0,0,7.923824397015443,0.0,2.4,2.5
VIERSEN,AIROROME,BOOK_10_AIRFIELDS__PART_2,1.02,70.58823529411764,0,1.6413326392503904,7.596945144696004,2.8,2.9
VIERSEN,RAILWAY JUNCTION,BOOK_11_TRANSPORTATION__PART_4,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2
VIERSEN,RAILWAY JUNCTION,BOOK_11_TRANSPORTATION__PART_4,1.02,11.76470588235294,0,1.6413326392503904,3.571489948201708,1.6,1.6
VIERZON,AERODROME,BOOK_10_AIRFIELDS__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
VIERZON,AERODROME,BOOK_10_AIRFIELDS__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
VIGNACOURT,V WEAPONS,BOOK_8_WEAPON,58.0,0.0,0,7.5849384001388165,0.0,2.3,2.4
VIGNACOURT,V WEAPONS,BOOK_8_WEAPON,58.0,0.0,0,7.5849384001388165,0.0,2.3,2.4
VIGNACOURT,V WEAPONS,BOOK_8_WEAPON,27.0,0.0,0,6.333159812597605,0.0,1.9,2.0
VILLA CANELLETTI,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_5,65.0,0.0,1,7.784487246225924,0.0,6.3,6.5
VILLA CANELLETTI,WILLACH UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_5,4.0,0.0,1,4.268783619642547,0.0,5.3,5.5
VILLA CANELLETTI,WILLACH UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_5,4.0,0.0,1,4.268783619642547,0.0,5.3,5.5
VILLACH,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_1,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
VILLACH,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,27.0,0.0,1,6.333159812597605,0.0,5.9,6.1
VILLACH,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9
VILLACOUBLAY,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,94.0,29.78723404255319,1,8.430504945340969,4.827768291627156,8.0,8.2
VILLACOUBLAY,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,3.0,0.0,1,3.692174214818671,0.0,5.1,5.3
VILLAORBA,NA AIRDROME,BOOK_10_AIRFIELDS__PART_1,108.0,0.0,0,8.67725143154607,0.0,2.6,2.7
VILLAORBA,NA AIRDROME,BOOK_10_AIRFIELDS__PART_1,91.5,0.0,0,8.394933194516746,0.0,2.5,2.6
VILLAORBA,NA AIRDROME,BOOK_10_AIRFIELDS__PART_1,90.0,0.0,0,8.372201978136388,0.0,2.5,2.6
VILLAORBA,NA AIRDROME,BOOK_10_AIRFIELDS__PART_1,105.0,0.0,0,8.631615478049627,0.0,2.6,2.7
VILLE ES NONAIS,BRIDGE,BOOK_11_TRANSPORTATION__PART_2,132.0,0.0,0,8.889987853548499,0.0,2.7,2.8
VILLE ES NONAIS,BRIDGE,BOOK_11_TRANSPORTATION__PART_2,132.0,0.0,0,8.889987853548499,0.0,2.7,2.8
VILLENEUVE ORLY,AERODROME,BOOK_10_AIRFIELDS__PART_2,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
VILLENEUVE ORLY,RAILWAY CENTER,BOOK_11_TRANSPORTATION__PART_4,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VILLENEUVE ORLY,RAILWAY CENTER,BOOK_11_TRANSPORTATION__PART_4,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VILLENEUVE ORLY,RAILWAY CENTER,BOOK_11_TRANSPORTATION__PART_4,624.0,0.0,0,9.85077216727399,0.0,3.0,3.1
VILLENEUVE ORLY,RAILWAY CENTER,BOOK_11_TRANSPORTATION__PART_4,478.0,0.0,0,9.758979698073919,0.0,2.9,3.0
VILLENEUVE ORLY,RAILWAY CENTER,BOOK_11_TRANSPORTATION__PART_4,299.7,0.0,0,9.534270345306265,0.0,2.9,3.0
VILLENEUVE ORLY,RAILWAY CENTER,BOOK_11_TRANSPORTATION__PART_4,100.0,0.0,0,8.52628839146278,0.0,2.6,2.7
VILLENEUVE ORLY,VOIS VILLARS,BOOK_10_AIRFIELDS__PART_2,2.375,0.0,0,3.226097518653479,0.0,1.0,1.0
VILLERS L HOSPITAL,NOBALL,BOOK_8_WEAPON,17.0,0.0,0,5.821447162935971,0.0,1.7,1.8
VILLERS L HOSPITAL,NOBALL,BOOK_8_WEAPON,28.0,0.0,0,6.395800798195385,0.0,1.9,2.0
VILLERS L HOSPITAL,NOBALL,BOOK_8_WEAPON,33.0,0.0,0,6.722019781363873,0.0,2.0,2.1
VILLERS L HOSPITAL,NOBALL,BOOK_8_WEAPON,97.8,0.0,0,8.480999479437793,0.0,2.5,2.6
VILLERS L HOSPITAL,NOBALL,BOOK_8_WEAPON,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
VILLERS L HOSPITAL,NOBALL,BOOK_8_WEAPON,34.0,0.0,0,6.781190352247094,0.0,2.0,2.1
VILLINGEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
VILLINGEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
VILLINGEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6
VILLINGEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2
VILLINGEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,0.5,0.0,0,0.3597084851639771,0.0,0.1,0.1
VILLINGEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,32.0,0.0,0,6.656255422522992,0.0,2.0,2.1
VILZEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3
VINCETEE,LES FOSSES,BOOK_8_WEAPON,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
VINCETEE,LES FOSSES,BOOK_8_WEAPON,253.0,0.0,0,9.439701544334548,0.0,2.8,2.9
VINCEVEZ,RICH RISPOSIAN DONDE,BOOK_17_NAVAL,67.0,64.17910447761194,0,7.838278674301579,7.291204832943194,4.5,4.6
VINCEVEZ,RICH RISPOSIAN DONDE,BOOK_17_NAVAL,385.0,44.15584415584416,0,9.657123026201631,5.9217150478125635,4.7,4.8
VINCEVEZ,RICH RISPOSIAN DONDE,BOOK_17_NAVAL,107.0,62.616822429906534,0,8.660940482387646,7.2166779409220245,4.8,4.9
VINKOVCI,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,78.0,0.0,0,8.13760194343224,0.0,2.4,2.5
VINKOVCI,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,67.0,0.0,0,7.838278674301579,0.0,2.4,2.5
VINKOVCI,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,60.0,0.0,0,7.646191219850772,0.0,2.3,2.4
VINKOVCI,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,2.75,0.0,0,3.368558042686101,0.0,1.0,1.0
VINKOVCI,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
VINKOVCI,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,6.0,0.0,0,4.813291688356759,0.0,1.4,1.4
VINKOVCI,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
VINKOVCI,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_1,5.5,18.181818181818183,0,4.695818150268957,4.0188011765425875,2.6,2.7
VIPITENO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_2,31.0,0.0,0,6.610966510498004,0.0,2.0,2.1
VIPITENO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_2,22.5,0.0,0,6.097171612007635,0.0,1.8,1.9
VIPITENO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_2,17.0,0.0,0,5.821447162935971,0.0,1.7,1.8
VIPITENO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_2,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
VIPITENO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_2,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2
VIPITENO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_2,62.0,0.0,0,7.706923477355544,0.0,2.3,2.4
VIPITENO,MARSHALLING YARDS,BOOK_11_TRANSPORTATION__PART_2,357.0,0.0,0,9.62554225229915,0.0,2.9,3.0
VIPITENO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2
VIPITENO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,164.0,0.0,0,9.091618948464342,0.0,2.7,2.8
VIPITENO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,69.0,0.0,0,7.8936317889987855,0.0,2.4,2.5
VIPITENO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,66.0,0.0,0,7.809994794377928,0.0,2.3,2.4
VIPITENO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,114.5,0.0,0,8.75238591011626,0.0,2.6,2.7
VIPITENO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,26.0,0.0,0,6.280583029672045,0.0,1.9,2.0
VIPITENO,RR BRIDGE,BOOK_11_TRANSPORTATION__PART_2,50.0,0.0,0,7.340968245705362,0.0,2.2,2.3
VIPITENO,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,70.0,0.0,1,7.923824397015443,0.0,6.4,6.6
VIRE,TACTICAL TARGETS,BOOK_15_TACTICAL,12.0,0.0,0,5.527676557348603,0.0,1.7,1.8
VIRE,TACTICAL TARGETS,BOOK_15_TACTICAL,155.0,0.0,0,9.042686100989068,0.0,2.7,2.8
VISBEK,BRIDGE,BOOK_11_TRANSPORTATION__PART_4,4.7,63.82978723404255,0,4.474926253687316,7.274541050285725,3.5,3.6
VISCONTE,HIGHWAY JUNCTION,BOOK_11_TRANSPORTATION__PART_4,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
VISCONTE,HIGHWAY JUNCTION,BOOK_11_TRANSPORTATION__PART_4,0.0,0.0,0,0.0006940829429116779,0.0,0.0,0.0
VISCONTE,HIGHWAY JUNCTION,BOOK_11_TRANSPORTATION__PART_4,56.8,0.0,0,7.541905257678293,0.0,2.3,2.4
VISE,BRIDGE,BOOK_11_TRANSPORTATION__PART_1,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2
VISE,BRIDGE,BOOK_11_TRANSPORTATION__PART_1,33.0,0.0,0,6.722019781363873,0.0,2.0,2.1
VISE,BRIDGE,BOOK_11_TRANSPORTATION__PART_1,27.0,0.0,0,6.333159812597605,0.0,1.9,2.0
VISEGRAD,BANEASA T C,BOOK_15_TACTICAL,9.0,0.0,0,5.230956099253861,0.0,1.6,1.6
VISEGRAD,BANEASA T C,BOOK_15_TACTICAL,57.0,0.0,0,7.55457227138643,0.0,2.3,2.4
VISEGRAD,BANEASA T C,BOOK_15_TACTICAL,49.95,0.0,0,7.320839840360923,0.0,2.2,2.3
VISEGRAD,KNABEN GUN EMPLACEMENTS,BOOK_15_TACTICAL,5.0,0.0,0,4.5779975707097,0.0,1.4,1.4
VISEGRAD,TROOP CONCENTRATION,BOOK_15_TACTICAL,36.0,0.0,0,6.885476314419573,0.0,2.1,2.2
VISEGRAD,TROOP CONCENTRATION,BOOK_15_TACTICAL,20.0,0.0,0,5.975360055526635,0.0,1.8,1.9
VISEGRAD,TROOP CONCENTRATION,BOOK_15_TACTICAL,12.0,0.0,0,5.527676557348603,0.0,1.7,1.8
VISEGRAD,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,91.0,0.0,1,8.389380530973451,0.0,6.5,6.7
VISEGRAD,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,91.0,0.0,1,8.389380530973451,0.0,6.5,6.7
VISEGRAD,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,16.0,0.0,1,5.778240499739718,0.0,5.7,5.9
VISEGRAD,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,16.0,0.0,1,5.778240499739718,0.0,5.7,5.9
VISEGRAD,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_1,16.0,0.0,1,5.778240499739718,0.0,5.7,5.9
VITRE,UNIDENTIFIED TARGET,BOOK_6_INDUSTRIAL__PART_2,36.0,0.0,1,6.885476314419573,0.0,6.1,6.3
VITRY EN ARTOIS,V WEAPONS,BOOK_8_WEAPON,154.0,0.6493506493506493,0,9.036959916710046,0.5462650276914764,2.9,3.0
VITRY LE FRANCOIS,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,535.5,0.0,0,9.798368905084157,0.0,2.9,3.0
VITRY LE FRANCOIS,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_2,120.0,0.0,0,8.802706923477356,0.0,2.6,2.7
VKEV,STEELE,BOOK_6_INDUSTRIAL__PART_5,1.36,26.470588235294112,1,1.9946208571924346,4.596578179816223,6.0,6.2
VOCKLABRUCK,Rail Install,BOOK_11_TRANSPORTATION__PART_1,21.0,0.0,0,6.031580773902482,0.0,1.8,1.9
VOGELGESANG CITY AREA,Unidentified Target,BOOK_6_INDUSTRIAL__PART_4,0.6,0.0,1,0.5375672392850945,0.0,4.2,4.3
VOHWINKEL,R R MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,4.0,0.0,0,4.268783619642547,0.0,1.3,1.3
VOHWINKEL,R R MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,1194.0,0.0,0,9.969460350511886,0.0,3.0,3.1
VOHWINKEL,R R MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,40.0,0.0,0,7.079125455491932,0.0,2.1,2.2
VOHWINKEL,R R MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,714.0,0.0,0,9.885823355891029,0.0,3.0,3.1
VOHWINKEL,R R MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,100.0,0.0,0,8.52628839146278,0.0,2.6,2.7
VOLINHAUSEN,RLWY BRIDGE,BOOK_11_TRANSPORTATION__PART_4,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VOLKLINGEN,MARSHALLING YARD,BOOK_11_TRANSPORTATION__PART_4,52.5,0.0,0,7.426861009890682,0.0,2.2,2.3
VOLLENHOVE,DOCKS CANALS BARGES,BOOK_17_NAVAL,2.5,0.0,0,3.2903001908728093,0.0,1.0,1.0
VOLTRI,ARRAS BLAST FURNACES,BOOK_1_MILITARYINDUSTRY,0.25,0.0,0,0.13118167621030713,0.0,0.0,0.0
VOLTRI,ARRAS BLAST FURNACES,BOOK_1_MILITARYINDUSTRY,0.125,0.0,0,0.03001908728093007,0.0,0.0,0.0
VOLTRI,ARRAS BLAST FURNACES,BOOK_1_MILITARYINDUSTRY,0.125,0.0,0,0.03001908728093007,0.0,0.0,0.0
VOLTRI,CITY AREA,BOOK_6_INDUSTRIAL__PART_1,101.0,0.0,1,8.560298455665452,0.0,6.6,6.8
VOLTRI,SHIPYARDS,BOOK_1_MILITARYINDUSTRY,20.0,0.0,0,5.975360055526635,0.0,1.8,1.9
VOLTRI,SHIPYARDS,BOOK_1_MILITARYINDUSTRY,104.0,0.0,0,8.61391636300538,0.0,2.6,2.7
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.42,28.57142857142857,0,0.31025507548152004,4.743019355761154,1.5,1.5
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.15,0.0,0,0.05292382439701544,0.0,0.0,0.0
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,46.0,0.0,0,7.2422349470761755,0.0,2.2,2.3
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,7.0,0.0,0,4.993232691306611,0.0,1.5,1.5
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,28.0,0.0,0,6.395800798195385,0.0,1.9,2.0
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,3.6,0.0,0,4.100642026722193,0.0,1.2,1.2
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,43.0,0.0,0,7.167794551448898,0.0,2.2,2.3
VORDEN,AIRDROME,BOOK_10_AIRFIELDS__PART_2,432.5,22.601156069364162,0,9.716814159292035,4.326855542226092,4.2,4.3
VORDEN,CITY AREA,BOOK_6_INDUSTRIAL__PART_4,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9
VORDEN,CITY AREA,BOOK_6_INDUSTRIAL__PART_4,2.0,0.0,1,2.6979003990976924,0.0,4.8,4.9
VORHALLE,MYDS,BOOK_11_TRANSPORTATION__PART_4,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2
VRATZA,RR BRIDGES,BOOK_11_TRANSPORTATION__PART_1,117.0,0.0,0,8.772514315460697,0.0,2.6,2.7
VRATZA,RR BRIDGES,BOOK_11_TRANSPORTATION__PART_1,117.75,0.0,0,8.77980218636127,0.0,2.6,2.7
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.12,10.714285714285712,0,1.7273989241714385,3.4982693602292425,1.6,1.6
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.9,0.0,0,0.8322054485511019,0.0,0.2,0.2
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.495,8.026755852842808,0,2.0615998611834114,3.310932404379958,1.6,1.6
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,2.12,5.660377358490566,0,3.0628145063335066,3.1459816256447395,1.9,2.0
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.24,19.35483870967742,0,1.8655214298108624,4.100567745164039,1.8,1.9
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.92,6.25,0,2.383827867430158,3.187081861346265,1.7,1.8
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.495,24.242424242424242,0,0.3453062640985598,4.441261781086752,1.4,1.4
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.3,0.0,0,0.22748568453930246,0.0,0.1,0.1
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.42,28.57142857142857,0,0.31025507548152004,4.743019355761154,1.5,1.5
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,2.12,5.660377358490566,0,3.0628145063335066,3.1459816256447395,1.9,2.0
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.602,0.33222591362126247,0,0.6597258372375499,0.27948443277238333,0.3,0.3
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.24,19.35483870967742,0,1.8655214298108624,4.100567745164039,1.8,1.9
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.3,0.0,0,0.22748568453930246,0.0,0.1,0.1
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.25,0.0,0,0.13118167621030713,0.0,0.0,0.0
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.6,0.0,0,0.5375672392850945,0.0,0.2,0.2
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.0,0.0,0,1.2540343571056742,0.0,0.4,0.4
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.15,0.0,0,0.05292382439701544,0.0,0.0,0.0
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,1.3,0.0,0,1.9618254381398579,0.0,0.6,0.6
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,2.0,0.0,0,2.6979003990976924,0.0,0.8,0.8
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.45,0.0,0,0.3270865868471282,0.0,0.1,0.1
VUGHT,AIRDROME,BOOK_10_AIRFIELDS__PART_2,0.125,0.0,0,0.03001908728093007,0.0,0.0,0.0
Vado Ligure,UNKNOWN,BOOK_6_INDUSTRIAL__PART_1,92.0,0.0,1,8.401700503210133,0.0,6.5,6.7
Vado Ligure,UNKNOWN,BOOK_6_INDUSTRIAL__PART_1,92.0,0.0,1,8.401700503210133,0.0,6.5,6.7
Vado Ligure,UNKNOWN,BOOK_6_INDUSTRIAL__PART_1,100.0,0.0,1,8.52628839146278,0.0,6.6,6.8
Vagsell Ye,RR Factory,BOOK_11_TRANSPORTATION__PART_1,3.0,0.0,0,3.692174214818671,0.0,1.1,1.1
Valence,Latresorerie,BOOK_10_AIRFIELDS__PART_1,9.99,0.0,0,5.2991497483949335,0.0,1.6,1.6
Valence,Latresorerie,BOOK_10_AIRFIELDS__PART_1,51.0,0.0,0,7.380704494187055,0.0,2.2,2.3
Valence,Latresorerie,BOOK_10_AIRFIELDS__PART_1,71.0,0.0,0,7.949158424431719,0.0,2.4,2.5
Valence,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_2,165.0,0.0,0,9.098733298629186,0.0,2.7,2.8
Valence,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_2,363.75,0.0,0,9.63213604025681,0.0,2.9,3.0
Valence,Marshalling Yard North,BOOK_11_TRANSPORTATION__PART_2,78.0,0.0,0,8.13760194343224,0.0,2.4,2.5
Valence,Marshalling Yard North,BOOK_11_TRANSPORTATION__PART_2,78.0,0.0,0,8.13760194343224,0.0,2.4,2.5
Valence,Torpedo Factory,BOOK_3_EXPLOSIVES,164.5,0.0,0,9.094395280235988,0.0,2.7,2.8
Valence,Torpedo Factory,BOOK_3_EXPLOSIVES,82.75,0.0,0,8.241193822661808,0.0,2.5,2.6
Valence,Torpedo Factory,BOOK_3_EXPLOSIVES,163.75,0.0,0,9.089536699635607,0.0,2.7,2.8
Valenciennes,Aerodrome,BOOK_10_AIRFIELDS__PART_1,10.0,0.0,0,5.347388512927295,0.0,1.6,1.6
Valenciennes,Aerodrome,BOOK_10_AIRFIELDS__PART_1,0.8999999999999999,0.0,0,0.7889987853548499,0.0,0.2,0.2
Valenciennes,Aerodrome,BOOK_10_AIRFIELDS__PART_1,0.25,0.0,0,0.13118167621030713,0.0,0.0,0.0
Valenciennes,Aerodrome,BOOK_10_AIRFIELDS__PART_1,1.5,0.0,0,2.0834634738851294,0.0,0.6,0.6
Valenciennes City Area,FAROBY,BOOK_6_INDUSTRIAL__PART_2,6.8,0.0,1,4.955231650182197,0.0,5.5,5.7
